video_id,author,published_at,updated_at,like_count,text,Comments
N_-52dEkNNc,@Mdmourshadalam-zv6lm,2024-07-21T13:12:02Z,2024-07-21T13:12:02Z,0,পুলিশ লিগ টুগাও,Police League Tugao
N_-52dEkNNc,@sonnojibon6553,2024-07-19T16:48:07Z,2024-07-19T16:48:07Z,0,ছাত্র লীক পুলিশের সাতে মিলে ছাত দের উপরে হামলা করতে পাতে তাদের কুনু বিছার হয়না কেন উরা বাংলাদেশের কুন আইনের লুক জাতি জানতে ছাই,They wanted to know the nature of the laws of Bangladesh when they attacked the roofs of students together with the police.
N_-52dEkNNc,@Tr01jutzzdas,2024-07-19T16:12:04Z,2024-07-19T16:12:04Z,0,😂🤣,😂🤣
N_-52dEkNNc,@Beast_YT001-z8s,2024-07-19T12:39:07Z,2024-07-19T12:39:07Z,0,কলাগাছের supportar রা কথায় 😂😂😂😂,In the words of Kalagacha supporters 😂😂😂😂
N_-52dEkNNc,@masudurrahaman9048,2024-07-19T12:03:35Z,2024-07-19T12:03:35Z,0,যেন খেলার commentry korche 😂,As if the commentary of the game is korche 😂
N_-52dEkNNc,@anowarhossen5913,2024-07-19T11:46:22Z,2024-07-19T11:46:22Z,0,নাটোরের তথ্য উপযুক্ত মন্ত্রী এন্ড জুনায়েদ আহমেদ পলকে বাড়ি ঘেরাও করো তাহলে সে নেট সমস্যার সমাধান হবে তাহলে আন্দোলন সম্পূর্ণ হবে,Natore information appropriate minister and junaid ahmed paul besiege the house then he net problem will be solved then the movement will be complete
N_-52dEkNNc,@MirajSk-s4v,2024-07-19T08:52:19Z,2024-07-19T08:52:19Z,0,কী আইন শৃংখলার কথা বলছেন পুলিশ কি ভাবে একটা সাধারণ ছাত্রদের ওপর গুলি চালায়,What law system are you talking about how the police opened fire on an ordinary student
N_-52dEkNNc,@betwmohammed7056,2024-07-19T08:36:04Z,2024-07-19T08:36:04Z,0,আন্দোলন কারিদের একটাই অপরাধ। তারা কেনো খালি হাতে নামে।সর্বনিম্ন হাতে একটা লাঠি থাকতে হবে।।না থাকার কারনে মার খাচ্চে।,Agitators have only one crime. Why do they enter empty-handed? The least they should have is a stick.
N_-52dEkNNc,@sadekmahmudriad1557,2024-07-19T05:23:21Z,2024-07-19T05:23:21Z,0,পুলিশ লীগ ছাত্র লীগ এসাথে কেন?,Why Police League and Student League?
N_-52dEkNNc,@krsmarvel9886,2024-07-18T15:28:46Z,2024-07-18T15:28:46Z,0,"Kibhabe student against e chatroleague namai? Police ki shob mara gese kina? Thats insane.....how dare they hitting the students, killing the students like this? How unfair? R koto injustice korbe oshohai studenter upor? Shamne on","Kibhabe student against e chatroleague namai? Police ki shob mara gese kina? Thats insane.....how dare they hit the students, killing the students like this? How unfair? R koto injustice korbe oshohai studenter upor? Shamne on"
N_-52dEkNNc,@RX-MIJANUR,2024-07-18T15:23:49Z,2024-07-18T15:23:49Z,0,তা এটা কিসের কারনে হচ্ছে,Why is this happening?
N_-52dEkNNc,@HERO_BOT856,2024-07-18T14:38:36Z,2024-07-18T14:38:36Z,0,আমরাই win হবো ইনশাআল্লাহ আল্লাহ পাশে আছে।,We will win inshallah Allah is on our side.
N_-52dEkNNc,@sornaafroz5423,2024-07-18T14:00:14Z,2024-07-18T14:00:14Z,0,যমুনা টিভি ❤,Jamuna TV ❤
N_-52dEkNNc,@belayethussain4633,2024-07-18T13:58:04Z,2024-07-18T13:58:04Z,1,ভাই এরা চাত্র না। এরা কিশোর গ্যাং,"Brother, they are not servants. These are teenage gangs"
N_-52dEkNNc,@MdRiyadSorkar365,2024-07-18T13:44:19Z,2024-07-18T13:44:19Z,0,খেলা আবার শনিবার ইনশাআল্লাহ ❤,The game will be played again on Saturday inshallah
eUldJc8hNRo,@Samiul-me5nq,2024-09-24T16:48:13Z,2024-09-24T16:48:13Z,0,"আপনার চোখ কপালের মাঝে একটা আছে....<br>যতসব মিথ্যাবাদী, বেশরম, ভাঁড়.....",You have one eye in the middle of your forehead.
eUldJc8hNRo,@ABDULMOTTALIB-p8w,2024-08-04T16:00:21Z,2024-08-04T16:00:21Z,1,পুলিশ বাহিনী ভাইদেরকে বলতেছি বাংলাদেশের জনগণের উপরে গুলি চালাবেন না ছাত্রছাত্রীর কোন অন্যায় নাই বাংলাদেশের ছোট বড় সবাই চায় গণতন্ত্র সবাই চায় বাক স্বাধীনতা সবাই চায় কথা বলার স্বাধীনতা মনে রাখতে হবে দেশটা সবার এইভাবে মানুষকে আর মারা সম্ভব না মারব মারব খালি করবেন না,"I am telling the police force brothers, don't shoot at the people of Bangladesh, there is no wrongdoing of the students, everyone wants democracy, everyone wants freedom of speech, everyone wants freedom of speech. We must remember that the country is not possible to kill people like this anymore."
eUldJc8hNRo,@busyBuzz2564,2024-08-04T00:20:53Z,2024-08-04T00:20:53Z,0,"কোন রাজনিতী দল থেকেই আর কোন হত্যা না । এই হত্যা রাজনিতী বন্ধ ॥<br><br>হিটলারের যুগ না এখন । <br>ছোট বর সকল মানুষের এখন বাঁচার অধিকার সমান ।যে যে রাজনীতি করতে চায় করুক তার চাপার জোর দিয়ে । কোন রকম আর হত্যা না ।<br>যে দলই  হোক  প্রমান সহ, নামসহ ,সোসাল মিডিয়ার  ওয়েব সাইটে দেন ।<br>United Nations Mission for peace.<br>এখন প্রযুক্তির যোগ সবার ফোন আছে সবাই ব্যাবহার জানে ।<br>এই হত্যা আর না , এগুলো আন্তর্জাতিক ভাবে বিচার হয়ে বন্ধ করা দরকার । এরজন্য সবাইকে উদ্যোগ নিতে হবে , যার ডিভাইস্ আছে ॥ <br>The human rights that are covered by the Act<br>First is Right to life.","No more murders from any ruling party. This murder is closed.<br><br>Hitler's era is not now. <br>Chhot bo all people now have the same right to live. No more killing. <br>Any party with proof, names, give it on social media website.<br>United Nations Mission for peace.<br>Now everyone has a phone and everyone knows how to use it. For this, everyone has to take initiative, who has a device. <br>The human rights that are covered by the Act<br>First is Right to life."
eUldJc8hNRo,@israfilkajol,2024-08-01T16:11:03Z,2024-08-01T16:11:03Z,0,সহমত,agreed
eUldJc8hNRo,@marufhakim2643,2024-07-30T19:25:36Z,2024-07-30T19:25:36Z,0,সম্মান এবং ভালোবাসা,Respect and love
eUldJc8hNRo,@abdulmannan4724,2024-07-30T11:55:42Z,2024-07-30T11:55:42Z,0,খামোখাই এই আলোচনা। আদতে আবু সাঈদ নামের কেউ মারা যায়নি। আপনারা ভুল দেখেছেন। ঠিকটা কেবল পুলিশই দেখেছে। পুলিশের কথা মেনে নিন।,Khamokhai this discussion. Actually no one named Abu Saeed died. You saw wrong. Only the police saw it. Accept the word of the police.
eUldJc8hNRo,@SharufaBegum-me2xy,2024-07-30T03:00:05Z,2024-07-30T03:00:05Z,0,Akdom!!!<br>Iccha korei take khun korece seta amra sobai dekhechi,Akdom!!!<br>Iccha korei take khun korece seta amra sobai dekhechi
eUldJc8hNRo,@MatirThikana-c8z,2024-07-30T01:34:59Z,2024-07-30T01:34:59Z,0,"ছাত্রলীগের সভাপতির ব্যাপারে কথা বলায় আবু সাঈদ ভাইকে পুলিশ লীগ দিয়ে হত্যা করা হয়। এটা আবু সাঈদ ভাইয়ের বক্তব্যে পরিষ্কার,, মৃত্যুর আগে দেয়া বক্তব্যে আবু সাঈদ ভাই বলেছেন তাকে ছাত্রলীগের সভাপতি থাপ্পড় মেরেছে।","Abu Saeed Bhai was killed by the Police League for talking about the president of the Chhatra League. It is clear in the statement of Abu Saeed Bhai, in the statement given before his death, Abu Saeed Bhai said that he was slapped by the president of Chhatra League."
eUldJc8hNRo,@XANIME_5376,2024-07-29T08:53:52Z,2024-07-29T08:53:52Z,0,ইয়াং আশরাফ কায়সার কে এখন অনেক মুরুব্বি মুরুব্বি লাগছে,Young Ashraf Qaiser is looking very handsome now
eUldJc8hNRo,@FatamaFatama-zj4uw,2024-07-28T10:22:00Z,2024-07-28T10:22:00Z,0,Thank you jomuna tv,Thank you jomuna tv
eUldJc8hNRo,@FatamaFatama-zj4uw,2024-07-28T10:21:34Z,2024-07-28T10:21:34Z,0,Right bolcen,Right bolt
eUldJc8hNRo,@anikatabassum9793,2024-07-28T07:09:16Z,2024-07-28T07:09:16Z,0,Time go boycott shomoy tv,Time go boycott shomoy tv
eUldJc8hNRo,@mdshorif6171,2024-07-27T17:51:00Z,2024-07-27T17:51:00Z,0,"যারা আমার ছাত্র ভাই-বোনদের উপর হামলা করবে তারা অবৈধ জারস সন্তান<br>আন্দোলন চলছে চলবে ✊<br>কোটা বাতিল করতেই হবে,,,,",Those who attack my student brothers and sisters are illegal bastards<br>Agitation will continue✊<br>Quota must be abolished
eUldJc8hNRo,@mdshorif6171,2024-07-27T17:50:48Z,2024-07-27T17:50:48Z,0,হাসিনার পদত্যাগ চাই,I want Hasina's resignation
eUldJc8hNRo,@এ.ক.নাঈম,2024-07-27T10:52:09Z,2024-07-27T10:52:09Z,0,সহমত।,agreed
eUldJc8hNRo,@shohidulislamshohid9768,2024-07-27T04:10:48Z,2024-07-27T04:10:48Z,0,ভাল মায়ের ভাল সন্তান জনাব কায়সার ভাইকে সহস্র ছালাম।,"A good son of a good mother, a thousand blessings to Mr. Kaiser brother."
eUldJc8hNRo,@RehnumaDanceAcademy,2024-07-26T19:20:28Z,2024-07-26T19:20:28Z,1,বাংলাদেশের সকল জনগনের বিবেক জাগ্রত হোক। কামনা রইলো।,Let the conscience of all the people of Bangladesh be awakened. I wish
eUldJc8hNRo,@MamtazAkter-x5c,2024-07-26T18:10:50Z,2024-07-26T18:10:50Z,0,সৈরাচার পতন চাই পতন চাই।।।,"I want the fall of dictatorship, I want it to fall."
eUldJc8hNRo,@AshikurRahman-e1k,2024-07-26T16:34:44Z,2024-07-26T16:34:44Z,0,❤❤❤❤❤❤,❤❤❤❤❤❤
eUldJc8hNRo,@AbdulHalim-rc7os,2024-07-26T16:34:33Z,2024-07-26T16:34:33Z,0,Awake uskane,Awake uskane
Rsp8szihS2E,@bilalmalik7977,2024-07-18T13:20:19Z,2024-07-18T13:20:19Z,0,ছোট থেকে আমার স্বপ্ন ছিলো পুলিশ হবো 😅<br>কিন্তু বর্তমান কিছু পুলিশের অমানবিক আচারণ দেখে স্বপ্ন এখানেই শেষ 😅😅,"My dream since childhood was to become a policeman 😅<br>But after seeing the inhumane behavior of some of the current police, the dream ended here 😅😅"
Rsp8szihS2E,@shuvajit3445,2024-07-18T09:45:38Z,2024-07-18T09:45:38Z,0,রাতে ইন্টারনেট বন্ধ করে বিদ্যুৎ সেবা বন্ধ করে ছাত্রদের সাথে অবশ্যই নেককার কোন ঘটনা ঘটানো হয়েছে😢😢,"By shutting down the internet at night and shutting down the electricity service, there must have been a good incident with the students😢😢😢"
Rsp8szihS2E,@k.a.hasanbishal3928,2024-07-18T08:21:29Z,2024-07-18T08:21:29Z,0,সঠিক সংবাদ প্রচার করুন। আদেশ মেনে ছাত্ররা হল ছাড়েনি । তাদের হল ছাড়তে বাধ্য করা হয়েছে। নেটওয়ার্ক অফ করে অত্যাচার চালিয়ে তাদের বের করা হয়েছে আর আপনারা এমনভাবে নিউজ করছেন যাতে বহির্বিশ্বে আসল নিউজ না যায়,"Spread the right news. Following the order, the students did not leave the hall. They were forced to leave the hall. They have been tortured by turning off the network and you are reporting the news in such a way that the real news does not get out to the outside world."
Rsp8szihS2E,@musfikamou6541,2024-07-18T08:06:06Z,2024-07-18T08:06:06Z,0,Rate kisu ekta hoise... Allah valo jane era ki beche ase naki mere pukure falai dise?? Na hole  kapor chopor emn ki cycle motorcycle shob ase  r student nai.,Rate kisu ekta hoise... Allah valo jane era ki beche ase naki mere pukure falai dise?? Na hole kapor chopor emn ki cycle motorcycle shob ase r student nai.
Rsp8szihS2E,@mohosinnana2952,2024-07-18T07:18:21Z,2024-07-18T07:18:21Z,0,ভিতরে না ডুকলে কি ভাবে দেখবেন।,How can you see if you don't look inside?
